,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0
1.0,-0.9999999999999789,0.39386456682432147,0.6061307570920575,-0.47062690296051707,-0.5293639697289433,0.39261652109453893,-0.47062880024645215,0.6061275067474607,-0.5293605138906057,1.0563789569815711e-10,0.07622990368954478,-0.0762291593726834,2.4648465423440302e-05,-0.0006505114938305411,-0.00027017060876690616,-0.00035442154828263284,-0.0002471494770441314,-0.0006505199873562237,0.0010119244516577485,0.00012008951947178244,0.00012008951947178244,-0.0012520959745498663,-0.00024017818232113596,0.0006015738980770075,-0.00019754871982206968,-4.263112227199478e-05,-9.877474621377293e-05,-9.877474621377293e-05,0.0003007872391073959,0.0003007872391073959,0.000300788408586097,0.000300788408586097,4.263126428151803e-05
2.0,-0.7611650996614381,0.9999999999999746,-0.238833629834515,-0.6387911717716537,-0.12236961220404698,0.9932897950727805,-0.6387936298868613,-0.23883229722869148,-0.12236882308093398,-1.9621251510192868e-10,-0.35228771931475533,0.3522843854119718,0.0001298882245880755,-0.003495941532894991,-0.0014542403755492558,-0.0019046977467784224,-0.0013268279054888079,-0.003495986363674705,0.005437238703147213,0.0006451718502037153,0.0006451718502037153,-0.006727542122548384,-0.0012903381101130626,0.0032315427091493534,-0.001061508584634955,-0.00022883902294505674,-0.0005307558844989031,-0.0005307558844989031,0.0016157723898906212,0.0016157723898906212,0.0016157782707143175,0.0016157782707143175,0.00022883980016893902
3.0,-0.8307252945528307,-0.16927762824821355,0.999999999999983,-0.19178712153595398,-0.6389249358559936,-0.1662924474096083,-0.19178755898123773,1.0000019203143586,-0.6389165452762545,4.311234695790137e-10,0.35397688758623247,-0.3539716687349107,-4.4048322432602755e-05,0.0015562360925422548,0.0006597223585353964,0.0008492969772466231,0.0005854178048057705,0.0015562559381384214,-0.0024173356702067265,-0.00028683358687108445,-0.00028683358687108445,0.002990984706452348,0.000573664232206951,-0.0014347225865806012,0.0004719361420338747,0.00010173225101347125,0.00023596883449053334,0.00023596883449053334,-0.0007173617904285586,-0.0007173617904285586,-0.0007173644704117847,-0.0007173644704117847,-0.00010173276162971896
4.0,0.7948320842400812,-0.5583429873899629,-0.23648562681873703,0.9999999999999789,-0.2051668913790018,-0.5585496251667506,1.0000078037589166,-0.2364841775928877,-0.20516541849872147,1.4133364371022473e-10,-0.4346772396852597,0.43467399400627615,9.943243414943308e-06,-0.0001063288665547511,-3.885169762740911e-05,-5.731569063089557e-05,-4.262899864510003e-05,-0.00010633030645745972,0.00016671309600410503,1.978188199366345e-05,1.978188199366345e-05,-0.00020627566837364355,-3.9563786422066554e-05,9.994512163262168e-05,-3.254727267438974e-05,-7.016795305638039e-06,-1.627368961138273e-05,-1.627368961138273e-05,4.9972562780901906e-05,4.9972562780901906e-05,4.9972734265555064e-05,4.9972734265555064e-05,7.016718288182251e-06
5.0,0.8135131254531199,-0.09728093673137031,-0.7162250674650411,-0.186492471802714,0.9999999999999821,-0.09509365112033932,-0.18649296968189955,-0.7162180309745485,1.0000022525538728,3.508366906824093e-10,0.2782719708498716,-0.27826836683397854,-3.112561784291035e-05,0.0011404821598668413,0.0004845116498010064,0.0006225220529651073,0.00042858254458608385,0.0011404966855090922,-0.0017712773786068903,-0.00021017376024755745,-0.00021017376024755745,0.0021916115917281734,0.00042034532326167023,-0.001051110334329306,0.0003458065399549395,7.454183043624865e-05,0.00017290383173153482,0.00017290383173153482,-0.0005255555365132037,-0.0005255555365132037,-0.0005255575053884212,-0.0005255575053884212,-7.454223183772517e-05
6.0,0.7548533050616402,-0.9882435570687804,0.23339422079817523,0.6357897589433466,0.11906071979595007,-0.9999999999999765,0.6357944395006773,0.23339314453996043,0.11906003519980451,-1.3873634638751755e-10,0.35273562201703496,-0.35273130004492365,0.00023450189803597647,-0.006120941971527864,-0.0025398227666170777,-0.003334138338710305,-0.002325784471612507,-0.006121020616437232,0.009521483647401956,0.0011297914933580575,0.0011297914933580575,-0.011780995486212881,-0.002259573489651823,0.005659952559443299,-0.0018588773786531625,-0.00040071247974947854,-0.0009294416731556143,-0.0009294416731556143,0.0028299779511000486,0.0028299779511000486,0.002829988339865375,0.002829988339865375,0.0004007136368216606
7.0,-0.7948438347461775,0.5583445930844686,0.2365000104783033,-1.0000049028941314,0.20516783391065233,0.5585478414160202,-0.9999999999999795,0.2364990927263744,0.20516693102174932,3.7729376214775657e-10,0.43467197965484555,-0.4346652945980655,1.061713025152492e-05,0.00010455487222346632,5.650862442499957e-05,5.845364719853058e-05,3.418055613401309e-05,0.00010455606532526132,-0.00015937302906568273,-1.8910033699974415e-05,-1.8910033699974415e-05,0.00019719181232126436,3.781941628806323e-05,-9.263492584628731e-05,3.111468008275933e-05,6.704999969824697e-06,1.555740434790682e-05,1.555740434790682e-05,-4.63175586101738e-05,-4.63175586101738e-05,-4.631777986837691e-05,-4.631777986837691e-05,-6.705226776402159e-06
8.0,0.8307702274341334,0.16924504519682593,-1.0000072035043632,0.19180802399064006,0.6389537281158426,0.16623752123884336,0.191808909898248,-0.9999999999999845,0.638950645444423,-2.2020011018995523e-11,-0.3539086037687799,0.3539055745348701,6.0192050888454165e-05,-0.0015658577214395836,-0.0006495539931949254,-0.0008529157509719321,-0.0005950592588102789,-0.0015658778407464174,0.002435831133783728,0.0002890266659558795,0.0002890266659558795,-0.0030138662677241614,-0.0005780508930605076,0.001447982642845196,-0.0004755478092882946,-0.00010250723235749773,-0.00023777469095056904,-0.00023777469095056904,0.0007239917482212827,0.0007239917482212827,0.0007239944027093055,0.0007239944027093055,0.00010250754489681563
9.0,-0.8135173431975783,0.09728094704108214,0.7162345329132428,0.18653151437412105,-1.000022665074767,0.09508496260714623,0.18653282429242976,0.7162364591558126,-0.999999999999981,5.421132254045673e-10,-0.27828358216506305,0.2782825687929051,6.481116478868362e-05,-0.001140326782625201,-0.0004542074753602948,-0.0006189830035989109,-0.00044131277316838415,-0.0011403416687119023,0.0017785738113388664,0.00021104274513891833,0.00021104274513891833,-0.002200646157280592,-0.00042208446807476214,0.0010603009959060437,-0.0003472294576056662,-7.485806545790871e-05,-0.0001736152744783822,-0.0001736152744783822,0.0005301507042289314,0.0005301507042289314,0.0005301525809063629,0.0005301525809063629,7.485797148502523e-05
