data
0.100453
0.053163
0.005872
0.053163
0.100453
0.176118
0.242325
0.31799
0.384197
0.31799
0.242325
0.176118
0.100453
0.053163
0.005872
0.053163
0.100453
0.176118
0.242325
0.31799
0.384197
0.31799
0.242325
0.100453
0.107843
0.059813
0.011783
0.059813
0.107843
0.18469
0.251931
0.328779
0.39602
0.328779
0.251931
0.18469
0.107843
0.059813
0.011783
0.059813
0.107843
0.18469
0.251931
0.328779
0.39602
0.328779
0.251931
0.107843
0.055472
0.031698
0
0.047547
0.08717
0.166415
0.24566
0.340755
0.427924
0.443773
0.388302
0.301132
0.198113
0.174339
0.15849
0.24566
0.340755
0.443773
0.530943
0.586415
0.649811
0.586415
0.530943
0.055472
0.177736
0.14717
0.106415
0.167547
0.21849
0.320377
0.422264
0.544528
0.656604
0.676981
0.60566
0.493585
0.361132
0.330566
0.310189
0.422264
0.544528
0.676981
0.789056
0.860377
0.941887
0.860377
0.789056
0.177736
0.3
0.262641
0.21283
0.287547
0.349811
0.474339
0.598868
0.748302
0.885283
0.910189
0.823019
0.686038
0.524151
0.486792
0.461887
0.598868
0.748302
0.910189
1.04717
1.134339
1.233962
1.134339
1.04717
0.3
0.620455
0.570809
0.521164
0.620455
0.719746
0.918327
1.116909
1.365136
1.613363
1.712653
1.613363
1.365136
1.116909
1.087121
1.067263
1.31549
1.613363
1.86159
2.109817
2.238895
2.358043
2.238895
2.109817
0.620455
0.712653
0.658398
0.604143
0.712653
0.821164
1.038185
1.255207
1.526483
1.79776
1.90627
1.79776
1.526483
1.255207
1.222653
1.200951
1.472228
1.79776
2.069036
2.340313
2.481377
2.61159
2.481377
2.340313
0.712653
0.549533
0.503434
0.457334
0.549533
0.641731
0.826129
1.010526
1.241022
1.471519
1.563717
1.471519
1.241022
1.010526
0.982866
0.964426
1.194923
1.471519
1.702015
1.932512
2.05237
2.163008
2.05237
1.932512
0.549533
0.275547
0.239547
0.191547
0.263547
0.323547
0.443547
0.563547
0.707547
0.839547
0.863547
0.779547
0.647547
0.491547
0.455547
0.431547
0.563547
0.707547
0.863547
0.995547
1.079547
1.175547
1.079547
0.995547
0.275547
0.167547
0.137547
0.097547
0.157547
0.207547
0.307547
0.407547
0.527547
0.637547
0.657547
0.587547
0.477547
0.347547
0.317547
0.297547
0.407547
0.527547
0.657547
0.767547
0.837547
0.917547
0.837547
0.767547
0.167547
0.059547
0.035547
0.003547
0.051547
0.091547
0.171547
0.251547
0.347547
0.435547
0.451547
0.395547
0.307547
0.203547
0.179547
0.163547
0.251547
0.347547
0.451547
0.539547
0.595547
0.659547
0.595547
0.539547
0.059547
0.174345
0.119665
0.064985
0.119665
0.174345
0.261833
0.338384
0.425872
0.502424
0.425872
0.338384
0.261833
0.174345
0.119665
0.064985
0.119665
0.174345
0.261833
0.338384
0.425872
0.502424
0.425872
0.338384
0.174345
