data
0.472906
0.425616
0.378325
0.425616
0.472906
0.548571
0.614778
0.690443
0.75665
0.690443
0.614778
0.548571
0.472906
0.425616
0.378325
0.425616
0.472906
0.548571
0.614778
0.690443
0.75665
0.690443
0.614778
0.472906
0.480296
0.432266
0.384236
0.432266
0.480296
0.557143
0.624384
0.701232
0.768473
0.701232
0.624384
0.557143
0.480296
0.432266
0.384236
0.432266
0.480296
0.557143
0.624384
0.701232
0.768473
0.701232
0.624384
0.480296
0.427925
0.404151
0.372453
0.42
0.459623
0.538868
0.618113
0.713208
0.800377
0.816226
0.760755
0.673585
0.570566
0.546792
0.530943
0.618113
0.713208
0.816226
0.903396
0.958868
1.022264
0.958868
0.903396
0.427925
0.550189
0.519623
0.478868
0.54
0.590943
0.69283
0.794717
0.916981
1.029057
1.049434
0.978113
0.866038
0.733585
0.703019
0.682642
0.794717
0.916981
1.049434
1.161509
1.23283
1.31434
1.23283
1.161509
0.550189
0.672453
0.635094
0.585283
0.66
0.722264
0.846792
0.971321
1.120755
1.257736
1.282642
1.195472
1.058491
0.896604
0.859245
0.83434
0.971321
1.120755
1.282642
1.419623
1.506792
1.606415
1.506792
1.419623
0.672453
0.992908
0.943262
0.893617
0.992908
1.092199
1.29078
1.489362
1.737589
1.985816
2.085106
1.985816
1.737589
1.489362
1.459574
1.439716
1.687943
1.985816
2.234043
2.48227
2.611348
2.730496
2.611348
2.48227
0.992908
1.085106
1.030851
0.976596
1.085106
1.193617
1.410638
1.62766
1.898936
2.170213
2.278723
2.170213
1.898936
1.62766
1.595106
1.573404
1.844681
2.170213
2.441489
2.712766
2.85383
2.984043
2.85383
2.712766
1.085106
0.921986
0.875887
0.829787
0.921986
1.014184
1.198582
1.382979
1.613475
1.843972
1.93617
1.843972
1.613475
1.382979
1.355319
1.336879
1.567376
1.843972
2.074468
2.304965
2.424823
2.535461
2.424823
2.304965
0.921986
0.648
0.612
0.564
0.636
0.696
0.816
0.936
1.08
1.212
1.236
1.152
1.02
0.864
0.828
0.804
0.936
1.08
1.236
1.368
1.452
1.548
1.452
1.368
0.648
0.54
0.51
0.47
0.53
0.58
0.68
0.78
0.9
1.01
1.03
0.96
0.85
0.72
0.69
0.67
0.78
0.9
1.03
1.14
1.21
1.29
1.21
1.14
0.54
0.432
0.408
0.376
0.424
0.464
0.544
0.624
0.72
0.808
0.824
0.768
0.68
0.576
0.552
0.536
0.624
0.72
0.824
0.912
0.968
1.032
0.968
0.912
0.432
0.546798
0.492118
0.437438
0.492118
0.546798
0.634286
0.710837
0.798325
0.874877
0.798325
0.710837
0.634286
0.546798
0.492118
0.437438
0.492118
0.546798
0.634286
0.710837
0.798325
0.874877
0.798325
0.710837
0.546798
