Water demand,Power load,Required,Allocated,Water-constrained
0.8947624,0.993388,133333,142666.31,126666.31
0.8947624,0.996694,133333,142666.31,126666.31
0.8947624,1,133333,142666.31,126666.31
,,,,
Water demand,Power load,Required,Allocated,Water-constrained
1.1559171,0.3388,133333,142666.31,129336.31
1.1559171,0.342106,133333,142666.31,129336.31
1.1559171,0.345412,133333,142666.31,129336.31
1.1559171,0.348718,133333,142666.31,129336.31
1.1559171,0.352024,133333,142666.31,129336.31
1.1559171,0.35533,133333,142666.31,129336.31
1.1559171,0.358636,133333,142666.31,129336.31
1.1559171,0.361942,133333,142666.31,129336.31
1.1559171,0.365248,133333,142666.31,129336.31
1.1559171,0.368554,133333,142666.31,129336.31
1.1559171,0.37186,133333,142666.31,129336.31
1.1559171,0.375166,133333,142666.31,129336.31
1.1559171,0.378472,133333,142666.31,129336.31
1.1559171,0.381778,133333,142666.31,129336.31
1.1559171,0.385084,133333,142666.31,129336.31
1.1559171,0.38839,133333,142666.31,126136.31
1.1559171,0.391696,133333,142666.31,122936.31
1.1559171,0.395002,133333,142666.31,119736.31
1.1559171,0.398308,133333,142666.31,119736.31
1.1559171,0.401614,133333,142666.31,116536.31
1.1559171,0.40492,133333,142666.31,113336.31
1.1559171,0.408226,133333,142666.31,119736.31
1.1559171,0.411532,133333,142666.31,119736.31
1.1559171,0.414838,133333,142666.31,113336.31
1.1559171,0.418144,133333,142666.31,116136.31
1.1559171,0.42145,133333,142666.31,116136.31
1.1559171,0.424756,133333,142666.31,103336.31
1.1559171,0.428062,133333,142666.31,103336.31
1.1559171,0.431368,133333,142666.31,103336.31
1.1559171,0.434674,133333,142666.31,103336.31
1.1559171,0.43798,133333,142666.31,103336.31
1.1559171,0.441286,133333,142666.31,103336.31
1.1559171,0.444592,133333,142666.31,119336.31
1.1559171,0.447898,133333,142666.31,103336.31
1.1559171,0.451204,133333,142666.31,106536.31
1.1559171,0.45451,133333,142666.31,109736.31
1.1559171,0.457816,133333,142666.31,103336.31
1.1559171,0.461122,133333,142666.31,93336.31
1.1559171,0.464428,133333,142666.31,93336.31
1.1559171,0.467734,133333,142666.31,103336.31
1.1559171,0.47104,133333,142666.31,103336.31
1.1559171,0.474346,133333,142666.31,103336.31
1.1559171,0.477652,133333,142666.31,103336.31
1.1559171,0.480958,133333,142666.31,103336.31
1.1559171,0.484264,133333,142666.31,93336.31
1.1559171,0.48757,133333,142666.31,93336.31
1.1559171,0.490876,133333,142666.31,103336.31
1.1559171,0.494182,133333,142666.31,96536.31
1.1559171,0.497488,133333,142666.31,93336.31
1.1559171,0.500794,133333,142666.31,96536.31
1.1559171,0.5041,133333,142666.31,93336.31
1.1559171,0.507406,133333,142666.31,96536.31
1.1559171,0.510712,133333,142666.31,83336.31
1.1559171,0.514018,133333,142666.31,106536.31
1.1559171,0.517324,133333,142666.31,103336.31
1.1559171,0.52063,133333,142666.31,83336.31
1.1559171,0.523936,133333,142666.31,93336.31
1.1559171,0.527242,133333,142666.31,83336.31
1.1559171,0.530548,133333,142666.31,96536.31
1.1559171,0.533854,133333,142666.31,93336.31
1.1559171,0.53716,133333,142666.31,83336.31
1.1559171,0.540466,133333,142666.31,83336.31
1.1559171,0.543772,133333,142666.31,83336.31
1.1559171,0.547078,133333,142666.31,83336.31
1.1559171,0.550384,133333,142666.31,83336.31
1.1559171,0.55369,133333,142666.31,83336.31
1.1559171,0.556996,133333,142666.31,89736.31
1.1559171,0.560302,133333,142666.31,86536.31
1.1559171,0.563608,133333,142666.31,83336.31
1.1559171,0.566914,133333,142666.31,83336.31
1.1559171,0.57022,133333,142666.31,89736.31
1.1559171,0.573526,133333,142666.31,86536.31
1.1559171,0.576832,133333,142666.31,89736.31
1.1559171,0.580138,133333,142666.31,89736.31
1.1559171,0.583444,133333,142666.31,92936.31
1.1559171,0.58675,133333,142666.31,86536.31
1.1559171,0.590056,133333,142666.31,83336.31
1.1559171,0.593362,133333,142666.31,86536.31
1.1559171,0.596668,133333,142808,86678
1.1559171,0.599974,133333,142808,86678
1.1559171,0.60328,133333,142808,86678
1.1559171,0.606586,133333,142808,86678
1.1559171,0.609892,133333,142666.31,86678
1.1559171,0.613198,133333,142666.31,86678
1.1559171,0.616504,133333,142666.31,86678
1.1559171,0.61981,133333,142666.31,86678
1.1559171,0.623116,133333,142666.31,86678
1.1559171,0.626422,133333,142666.31,86678
1.1559171,0.629728,133333,142666.31,86678
1.1559171,0.633034,133333,142666.31,86678
1.1559171,0.63634,133333,142666.31,86678
1.1559171,0.639646,133333,142666.31,86678
1.1559171,0.642952,133333,142666.31,86678
1.1559171,0.646258,133333,142666.31,86678
1.1559171,0.649564,133333,142666.31,86678
1.1559171,0.65287,133333,142666.31,86678
1.1559171,0.656176,133333,142666.31,86678
1.1559171,0.659482,133333,142666.31,86678
1.1559171,0.662788,133333,142666.31,86678
1.1559171,0.666094,133333,142666.31,86678
1.1559171,0.6694,133333,142666.31,86678
1.1559171,0.672706,133333,142666.31,86678
1.1559171,0.676012,133333,142666.31,86678
1.1559171,0.679318,133333,142666.31,86678
1.1559171,0.682624,133333,142666.31,86678
1.1559171,0.68593,133333,142666.31,86678
1.1559171,0.689236,133333,142666.31,86678
1.1559171,0.692542,133333,142666.31,86678
1.1559171,0.695848,133333,142666.31,86678
1.1559171,0.699154,133333,142666.31,86678
1.1559171,0.70246,133333,142666.31,86678
1.1559171,0.705766,133333,142666.31,86678
1.1559171,0.709072,133333,142666.31,86678
1.1559171,0.712378,133333,142666.31,86678
1.1559171,0.715684,133333,142666.31,86678
1.1559171,0.71899,133333,142666.31,86678
1.1559171,0.722296,133333,142666.31,110008
1.1559171,0.725602,133333,142666.31,110008
1.1559171,0.728908,133333,142666.31,110008
1.1559171,0.732214,133333,142666.31,109466.31
1.1559171,0.73552,133333,142666.31,110008
1.1559171,0.738826,133333,142666.31,110008
1.1559171,0.742132,133333,142666.31,110008
1.1559171,0.745438,133333,142666.31,109866.31
1.1559171,0.748744,133333,142666.31,110008
1.1559171,0.75205,133333,142666.31,110008
1.1559171,0.755356,133333,142666.31,110008
1.1559171,0.758662,133333,142666.31,100008
1.1559171,0.761968,133333,142666.31,132666.31
1.1559171,0.765274,133333,142666.31,132666.31
1.1559171,0.76858,133333,142666.31,133338
1.1559171,0.771886,133333,142666.31,126266.31
1.1559171,0.775192,133333,142666.31,123066.31
1.1559171,0.778498,133333,142666.31,125770.0775
1.1559171,0.781804,133333,142666.31,124970.0775
1.1559171,0.78511,133333,142666.31,124170.0775
1.1559171,0.788416,133333,142666.31,124170.0775
1.1559171,0.791722,133333,142666.31,124170.0775
1.1559171,0.795028,133333,142666.31,124170.0775
1.1559171,0.798334,133333,142666.31,124170.0775
1.1559171,0.80164,133333,142666.31,123338
1.1559171,0.804946,133333,142666.31,123338
1.1559171,0.808252,133333,142666.31,126666.31
1.1559171,0.811558,133333,142666.31,123338
1.1559171,0.814864,133333,142666.31,126666.31
1.1559171,0.81817,133333,142666.31,123338
1.1559171,0.821476,133333,142666.31,123338
1.1559171,0.824782,133333,142666.31,124170.0768
1.1559171,0.828088,133333,142666.31,123338
1.1559171,0.831394,133333,142666.31,124170.0775
1.1559171,0.8347,133333,142666.31,124170.0769
1.1559171,0.838006,133333,142666.31,123338
1.1559171,0.841312,133333,142666.31,123338
1.1559171,0.844618,133333,142666.31,123338
1.1559171,0.847924,133333,142666.31,123338
1.1559171,0.85123,133333,142666.31,133066.31
1.1559171,0.854536,133333,142666.31,133066.31
1.1559171,0.857842,133333,142666.31,133066.31
1.1559171,0.861148,133333,142666.31,133066.31
1.1559171,0.864454,133333,142666.31,133066.31
1.1559171,0.86776,133333,142666.31,126666.31
1.1559171,0.871066,133333,142666.31,133066.31
1.1559171,0.874372,133333,142666.31,126666.31
1.1559171,0.877678,133333,142666.31,126666.31
1.1559171,0.880984,133333,142666.31,126666.31
1.1559171,0.88429,133333,142666.31,126666.31
1.1559171,0.887596,133333,142666.31,126666.31
1.1559171,0.890902,133333,142666.31,126666.31
1.1559171,0.894208,133333,142666.31,126666.31
1.1559171,0.897514,133333,142666.31,142666.31
1.1559171,0.90082,133333,142666.31,136266.31
1.1559171,0.904126,133333,142666.31,136266.31
1.1559171,0.907432,133333,142666.31,126666.31
1.1559171,0.910738,133333,142729.8028,129929.8028
1.1559171,0.914044,133333,142666.31,126666.31
1.1559171,0.91735,133333,142666.31,126666.31
1.1559171,0.920656,133333,142666.31,126666.31
1.1559171,0.923962,133333,142666.31,126666.31
1.1559171,0.927268,133333,142666.31,142666.31
1.1559171,0.930574,133333,142666.31,142666.31
1.1559171,0.93388,133333,142666.31,139466.31
1.1559171,0.937186,133333,142666.31,136266.31
1.1559171,0.940492,133333,142666.31,126666.31
1.1559171,0.943798,133333,142666.31,133066.31
1.1559171,0.947104,133333,142666.31,129866.31
1.1559171,0.95041,133333,142666.31,126666.31
1.1559171,0.953716,133333,142666.31,126666.31
1.1559171,0.957022,133333,142666.31,126666.31
1.1559171,0.960328,133333,142666.31,126666.31
1.1559171,0.963634,133333,142666.31,126666.31
1.1559171,0.96694,133333,142666.31,126666.31
1.1559171,0.970246,133333,142666.31,126666.31
1.1559171,0.973552,133333,142666.31,126666.31
1.1559171,0.976858,133333,142666.31,126666.31
1.1559171,0.980164,133333,142666.31,126666.31
1.1559171,0.98347,133333,142666.31,126666.31
1.1559171,0.986776,133333,142666.31,126666.31
1.1559171,0.990082,133333,142666.31,126666.31
1.1559171,0.993388,133333,142666.31,126666.31
1.1559171,0.996694,133333,142666.31,126666.31
1.1559171,1,133333,142666.31,126666.31
,,,,
Water demand,Power load,Required,Allocated,Water-constrained
1.4170718,0.3388,133333,142666.31,129336.31
1.4170718,0.342106,133333,142666.31,129336.31
1.4170718,0.345412,133333,142666.31,129336.31
1.4170718,0.348718,133333,142666.31,129336.31
1.4170718,0.352024,133333,142666.31,129336.31
1.4170718,0.35533,133333,142666.31,129336.31
1.4170718,0.358636,133333,142666.31,129336.31
1.4170718,0.361942,133333,142666.31,129336.31
1.4170718,0.365248,133333,142666.31,129336.31
1.4170718,0.368554,133333,142666.31,129336.31
1.4170718,0.37186,133333,142666.31,129336.31
1.4170718,0.375166,133333,142666.31,129336.31
1.4170718,0.378472,133333,142666.31,129336.31
1.4170718,0.381778,133333,142666.31,129336.31
1.4170718,0.385084,133333,142666.31,126136.31
1.4170718,0.38839,133333,142666.31,126136.31
1.4170718,0.391696,133333,142666.31,119736.31
1.4170718,0.395002,133333,142666.31,119736.31
1.4170718,0.398308,133333,142666.31,112936.31
1.4170718,0.401614,133333,142666.31,116536.31
1.4170718,0.40492,133333,142666.31,113336.31
1.4170718,0.408226,133333,142666.31,119736.31
1.4170718,0.411532,133333,142666.31,116536.31
1.4170718,0.414838,133333,142666.31,109736.31
1.4170718,0.418144,133333,142666.31,113336.31
1.4170718,0.42145,133333,142666.31,119736.31
1.4170718,0.424756,133333,142666.31,119336.31
1.4170718,0.428062,133333,142666.31,109736.31
1.4170718,0.431368,133333,142666.31,103336.31
1.4170718,0.434674,133333,142666.31,129336.31
1.4170718,0.43798,133333,142666.31,113336.31
1.4170718,0.441286,133333,142666.31,103336.31
1.4170718,0.444592,133333,142666.31,129336.31
1.4170718,0.447898,133333,142666.31,109336.31
1.4170718,0.45451,133333,142666.31,93336.31
1.4170718,0.457816,133333,142666.31,103336.31
1.4170718,0.461122,133333,142666.31,103336.31
1.4170718,0.464428,133333,142666.31,103336.31
1.4170718,0.467734,133333,142666.31,93336.31
1.4170718,0.47104,133333,142666.31,103336.31
1.4170718,0.474346,133333,142666.31,103336.31
1.4170718,0.477652,133333,142666.31,103336.31
1.4170718,0.480958,133333,142666.31,103336.31
1.4170718,0.484264,133333,142666.31,103336.31
1.4170718,0.48757,133333,142666.31,113336.31
1.4170718,0.490876,133333,142666.31,93336.31
1.4170718,0.494182,133333,142666.31,93336.31
1.4170718,0.497488,133333,142666.31,83336.31
1.4170718,0.500794,133333,142666.31,96536.31
1.4170718,0.5041,133333,142666.31,93336.31
1.4170718,0.507406,133333,142666.31,99736.31
1.4170718,0.510712,133333,142666.31,83336.31
1.4170718,0.514018,133333,142666.31,83336.31
1.4170718,0.517324,133333,142666.31,83336.31
1.4170718,0.52063,133333,142666.31,93336.31
1.4170718,0.523936,133333,142666.31,83336.31
1.4170718,0.527242,133333,142666.31,83336.31
1.4170718,0.530548,133333,142666.31,96536.31
1.4170718,0.533854,133333,142666.31,83336.31
1.4170718,0.53716,133333,142666.31,83336.31
1.4170718,0.540466,133333,142666.31,83336.31
1.4170718,0.543772,133333,142666.31,93336.31
1.4170718,0.547078,133333,142666.31,93336.31
1.4170718,0.550384,133333,142666.31,83336.31
1.4170718,0.55369,133333,142666.31,83336.31
1.4170718,0.556996,133333,142666.31,89736.31
1.4170718,0.560302,133333,142666.31,86536.31
1.4170718,0.563608,133333,142666.31,83336.31
1.4170718,0.566914,133333,142666.31,96136.31
1.4170718,0.57022,133333,142666.31,89736.31
1.4170718,0.573526,133333,142666.31,86536.31
1.4170718,0.576832,133333,142666.31,83336.31
1.4170718,0.580138,133333,142666.31,83336.31
1.4170718,0.583444,133333,142666.31,96136.31
1.4170718,0.58675,133333,142666.31,83336.31
1.4170718,0.590056,133333,142666.31,89736.31
1.4170718,0.593362,133333,142666.31,86536.31
1.4170718,0.596668,133333,142666.31,92936.31
1.4170718,0.599974,133333,142666.31,83336.31
1.4170718,0.60328,133333,142666.31,86536.31
1.4170718,0.606586,133333,142808,86678
1.4170718,0.609892,133333,142666.31,86678
1.4170718,0.613198,133333,142666.31,86678
1.4170718,0.616504,133333,142666.31,86678
1.4170718,0.61981,133333,142666.31,86678
1.4170718,0.623116,133333,142666.31,86678
1.4170718,0.626422,133333,142666.31,86678
1.4170718,0.629728,133333,142666.31,86678
1.4170718,0.633034,133333,142666.31,86678
1.4170718,0.63634,133333,142666.31,86678
1.4170718,0.639646,133333,142666.31,86678
1.4170718,0.642952,133333,142666.31,86678
1.4170718,0.646258,133333,142666.31,86678
1.4170718,0.649564,133333,142666.31,86678
1.4170718,0.65287,133333,142666.31,86678
1.4170718,0.656176,133333,142666.31,86678
1.4170718,0.659482,133333,142666.31,86678
1.4170718,0.662788,133333,142666.31,86678
1.4170718,0.666094,133333,142666.31,86678
1.4170718,0.6694,133333,142666.31,86678
1.4170718,0.672706,133333,142666.31,86678
1.4170718,0.676012,133333,142666.31,86678
1.4170718,0.679318,133333,142666.31,86678
1.4170718,0.682624,133333,142666.31,86678
1.4170718,0.68593,133333,142666.31,86678
1.4170718,0.689236,133333,142666.31,86678
1.4170718,0.692542,133333,142666.31,86678
1.4170718,0.695848,133333,142666.31,86678
1.4170718,0.699154,133333,142666.31,86678
1.4170718,0.70246,133333,142666.31,86678
1.4170718,0.705766,133333,142666.31,86678
1.4170718,0.709072,133333,142666.31,86678
1.4170718,0.712378,133333,142666.31,86678
1.4170718,0.715684,133333,142666.31,86678
1.4170718,0.71899,133333,142666.31,110008
1.4170718,0.722296,133333,142666.31,110008
1.4170718,0.725602,133333,142666.31,106266.31
1.4170718,0.728908,133333,142666.31,109466.31
1.4170718,0.732214,133333,142666.31,110008
1.4170718,0.73552,133333,142666.31,110008
1.4170718,0.738826,133333,142666.31,110008
1.4170718,0.742132,133333,142666.31,110008
1.4170718,0.745438,133333,142666.31,110008
1.4170718,0.748744,133333,142666.31,106666.31
1.4170718,0.75205,133333,142666.31,106666.31
1.4170718,0.755356,133333,142666.31,106666.31
1.4170718,0.758662,133333,142666.31,110008
1.4170718,0.761968,133333,142666.31,123338
1.4170718,0.765274,133333,142666.31,128170.0775
1.4170718,0.76858,133333,142666.31,127370.0775
1.4170718,0.771886,133333,142666.31,123338
1.4170718,0.775192,133333,142666.31,123338
1.4170718,0.778498,133333,142666.31,124466.235
1.4170718,0.781804,133333,142666.31,124970.0775
1.4170718,0.78511,133333,142666.31,124170.0775
1.4170718,0.788416,133333,142666.31,124170.0775
1.4170718,0.791722,133333,142666.31,124170.0775
1.4170718,0.795028,133333,142666.31,124170.0775
1.4170718,0.798334,133333,142666.31,124170.078
1.4170718,0.80164,133333,142666.31,123338
1.4170718,0.804946,133333,142666.31,123338
1.4170718,0.808252,133333,142666.31,123338
1.4170718,0.811558,133333,142666.31,123338
1.4170718,0.814864,133333,142666.31,126666.31
1.4170718,0.81817,133333,142666.31,124170.0778
1.4170718,0.821476,133333,142666.31,123338
1.4170718,0.824782,133333,142666.31,124170.0775
1.4170718,0.828088,133333,142666.31,123338
1.4170718,0.831394,133333,142666.31,124170.0775
1.4170718,0.8347,133333,142666.31,123338
1.4170718,0.838006,133333,142666.31,123338
1.4170718,0.841312,133333,142666.31,123338
1.4170718,0.844618,133333,142666.31,123338
1.4170718,0.847924,133333,142666.31,126666.31
1.4170718,0.85123,133333,142666.31,133066.31
1.4170718,0.854536,133333,142666.31,133066.31
1.4170718,0.857842,133333,142666.31,133066.31
1.4170718,0.861148,133333,142666.31,133066.31
1.4170718,0.864454,133333,142666.31,133066.31
1.4170718,0.86776,133333,142666.31,126666.31
1.4170718,0.871066,133333,142666.31,126666.31
1.4170718,0.874372,133333,142666.31,126666.31
1.4170718,0.877678,133333,142666.31,126666.31
1.4170718,0.880984,133333,142666.31,126666.31
1.4170718,0.88429,133333,142666.31,126666.31
1.4170718,0.887596,133333,142666.31,126666.31
1.4170718,0.890902,133333,142666.31,142666.31
1.4170718,0.894208,133333,142666.31,142666.31
1.4170718,0.897514,133333,142666.31,139466.31
1.4170718,0.90082,133333,142666.31,136266.31
1.4170718,0.904126,133333,143814.712,134214.712
1.4170718,0.907432,133333,142666.31,126666.31
1.4170718,0.910738,133333,142666.31,129866.31
1.4170718,0.914044,133333,142666.31,126666.31
1.4170718,0.91735,133333,142666.31,126666.31
1.4170718,0.920656,133333,142666.31,126666.31
1.4170718,0.923962,133333,142666.31,126666.31
1.4170718,0.927268,133333,142666.31,142666.31
1.4170718,0.930574,133333,142666.31,142666.31
1.4170718,0.93388,133333,142666.31,139466.31
1.4170718,0.937186,133333,142666.31,136266.31
1.4170718,0.940492,133333,142666.31,126666.31
1.4170718,0.943798,133333,142666.31,129866.31
1.4170718,0.947104,133333,142666.31,126666.31
1.4170718,0.95041,133333,142666.31,126666.31
1.4170718,0.953716,133333,142666.31,126666.31
1.4170718,0.957022,133333,142666.31,126666.31
1.4170718,0.960328,133333,142666.31,126666.31
1.4170718,0.963634,133333,142666.31,126666.31
1.4170718,0.96694,133333,142666.31,126666.31
1.4170718,0.970246,133333,142666.31,126666.31
1.4170718,0.973552,133333,142666.31,126666.31
1.4170718,0.976858,133333,142666.31,126666.31
1.4170718,0.980164,133333,142666.31,126666.31
1.4170718,0.98347,133333,142666.31,126666.31
1.4170718,0.986776,133333,142666.31,126666.31
1.4170718,0.990082,133333,142666.31,126666.31
1.4170718,0.993388,133333,142666.31,126666.31
1.4170718,0.996694,133333,142666.31,126666.31
1.4170718,1,133333,142666.31,126666.31
,,,,
Water demand,Power load,Required,Allocated,Water-constrained
1.6782265,0.3388,133333,142666.31,129336.31
1.6782265,0.342106,133333,142666.31,129336.31
1.6782265,0.345412,133333,142666.31,129336.31
1.6782265,0.348718,133333,142666.31,129336.31
1.6782265,0.352024,133333,142666.31,129336.31
1.6782265,0.35533,133333,142666.31,129336.31
1.6782265,0.358636,133333,142666.31,129336.31
1.6782265,0.361942,133333,142666.31,129336.31
1.6782265,0.365248,133333,142666.31,129336.31
1.6782265,0.368554,133333,142666.31,129336.31
1.6782265,0.37186,133333,142666.31,129336.31
1.6782265,0.375166,133333,142666.31,129336.31
1.6782265,0.378472,133333,142666.31,129336.31
1.6782265,0.381778,133333,142666.31,129336.31
1.6782265,0.385084,133333,142666.31,126136.31
1.6782265,0.38839,133333,142666.31,122936.31
1.6782265,0.391696,133333,142666.31,122936.31
1.6782265,0.395002,133333,142666.31,119736.31
1.6782265,0.398308,133333,142666.31,126136.31
1.6782265,0.401614,133333,142666.31,113336.31
1.6782265,0.40492,133333,142666.31,113336.31
1.6782265,0.408226,133333,142666.31,119736.31
1.6782265,0.411532,133333,142666.31,116536.31
1.6782265,0.414838,133333,142666.31,113336.31
1.6782265,0.418144,133333,142666.31,113336.31
1.6782265,0.42145,133333,142666.31,119736.31
1.6782265,0.424756,133333,142666.31,116536.31
1.6782265,0.428062,133333,142666.31,103336.31
1.6782265,0.431368,133333,142666.31,103336.31
1.6782265,0.434674,133333,142666.31,103336.31
1.6782265,0.43798,133333,142666.31,116536.31
1.6782265,0.441286,133333,142666.31,113336.31
1.6782265,0.444592,133333,142666.31,116536.31
1.6782265,0.447898,133333,142666.31,106536.31
1.6782265,0.451204,133333,142666.31,96536.31
1.6782265,0.45451,133333,142666.31,103336.31
1.6782265,0.457816,133333,142666.31,103336.31
1.6782265,0.461122,133333,142666.31,93336.31
1.6782265,0.464428,133333,142666.31,103336.31
1.6782265,0.467734,133333,142666.31,103336.31
1.6782265,0.47104,133333,142666.31,109336.31
1.6782265,0.474346,133333,142666.31,103336.31
1.6782265,0.477652,133333,142666.31,93336.31
1.6782265,0.480958,133333,142666.31,112936.31
1.6782265,0.484264,133333,142666.31,103336.31
1.6782265,0.48757,133333,142666.31,99736.31
1.6782265,0.490876,133333,142666.31,103336.31
1.6782265,0.494182,133333,142666.31,93336.31
1.6782265,0.497488,133333,142666.31,93336.31
1.6782265,0.500794,133333,142666.31,93336.31
1.6782265,0.5041,133333,142666.31,102936.31
1.6782265,0.507406,133333,142666.31,83336.31
1.6782265,0.510712,133333,142666.31,83336.31
1.6782265,0.514018,133333,142666.31,93336.31
1.6782265,0.517324,133333,142666.31,83336.31
1.6782265,0.52063,133333,142666.31,93336.31
1.6782265,0.523936,133333,142666.31,83336.31
1.6782265,0.527242,133333,142666.31,83336.31
1.6782265,0.530548,133333,142666.31,89736.31
1.6782265,0.533854,133333,142666.31,83336.31
1.6782265,0.53716,133333,142666.31,83336.31
1.6782265,0.540466,133333,142666.31,83336.31
1.6782265,0.543772,133333,142666.31,83336.31
1.6782265,0.547078,133333,142666.31,93336.31
1.6782265,0.550384,133333,142666.31,83336.31
1.6782265,0.55369,133333,142666.31,83336.31
1.6782265,0.556996,133333,142666.31,92936.31
1.6782265,0.560302,133333,142666.31,86536.31
1.6782265,0.563608,133333,142666.31,83336.31
1.6782265,0.566914,133333,142666.31,89736.31
1.6782265,0.57022,133333,142666.31,86536.31
1.6782265,0.573526,133333,142666.31,86536.31
1.6782265,0.576832,133333,142666.31,83336.31
1.6782265,0.580138,133333,142666.31,93336.31
1.6782265,0.583444,133333,142666.31,83336.31
1.6782265,0.58675,133333,142666.31,92936.31
1.6782265,0.590056,133333,142666.31,86536.31
1.6782265,0.593362,133333,142666.31,92936.31
1.6782265,0.596668,133333,142666.31,89736.31
1.6782265,0.599974,133333,142666.31,83336.31
1.6782265,0.60328,133333,142808,86678
1.6782265,0.606586,133333,142808,86678
1.6782265,0.609892,133333,142666.31,86678
1.6782265,0.613198,133333,142666.31,86678
1.6782265,0.616504,133333,142666.31,86678
1.6782265,0.61981,133333,142666.31,86678
1.6782265,0.623116,133333,142666.31,86678
1.6782265,0.626422,133333,142666.31,86678
1.6782265,0.629728,133333,142666.31,86678
1.6782265,0.633034,133333,142666.31,86678
1.6782265,0.63634,133333,142666.31,86678
1.6782265,0.639646,133333,142666.31,86678
1.6782265,0.642952,133333,142666.31,86678
1.6782265,0.646258,133333,142666.31,86678
1.6782265,0.649564,133333,142666.31,86678
1.6782265,0.65287,133333,142666.31,86678
1.6782265,0.656176,133333,142666.31,86678
1.6782265,0.659482,133333,142666.31,86678
1.6782265,0.662788,133333,142666.31,86678
1.6782265,0.666094,133333,142666.31,86678
1.6782265,0.6694,133333,142666.31,86678
1.6782265,0.672706,133333,142666.31,86678
1.6782265,0.676012,133333,142666.31,86678
1.6782265,0.679318,133333,142666.31,86678
1.6782265,0.682624,133333,142666.31,86678
1.6782265,0.68593,133333,142666.31,86678
1.6782265,0.689236,133333,142666.31,86678
1.6782265,0.692542,133333,142666.31,86678
1.6782265,0.695848,133333,142666.31,86678
1.6782265,0.699154,133333,142666.31,86678
1.6782265,0.70246,133333,142666.31,86678
1.6782265,0.705766,133333,142666.31,86678
1.6782265,0.709072,133333,142666.31,86678
1.6782265,0.712378,133333,142666.31,86678
1.6782265,0.715684,133333,142666.31,86678
1.6782265,0.71899,133333,142666.31,86678
1.6782265,0.722296,133333,142666.31,110008
1.6782265,0.725602,133333,142666.31,110008
1.6782265,0.728908,133333,142666.31,109466.31
1.6782265,0.732214,133333,142666.31,110008
1.6782265,0.73552,133333,142666.31,106266.31
1.6782265,0.738826,133333,142666.31,110008
1.6782265,0.742132,133333,142666.31,110008
1.6782265,0.745438,133333,142666.31,110008
1.6782265,0.748744,133333,142666.31,100008
1.6782265,0.75205,133333,142666.31,110008
1.6782265,0.755356,133333,142666.31,106666.31
1.6782265,0.758662,133333,144592.3615,133338
1.6782265,0.761968,133333,142666.31,132666.31
1.6782265,0.765274,133333,142666.31,123338
1.6782265,0.76858,133333,142666.31,133338
1.6782265,0.771886,133333,142666.31,123066.31
1.6782265,0.775192,133333,142666.31,123338
1.6782265,0.778498,133333,142666.31,124970.0775
1.6782265,0.781804,133333,142666.31,123771.3763
1.6782265,0.78511,133333,142666.31,124170.0775
1.6782265,0.788416,133333,142666.31,124170.0775
1.6782265,0.791722,133333,142666.31,124170.0775
1.6782265,0.795028,133333,142666.31,124170.0775
1.6782265,0.798334,133333,142666.31,123338
1.6782265,0.80164,133333,142666.31,126666.31
1.6782265,0.804946,133333,142666.31,126666.31
1.6782265,0.808252,133333,142666.31,123338
1.6782265,0.811558,133333,142666.31,123338
1.6782265,0.814864,133333,142666.31,124170.0776
1.6782265,0.81817,133333,142666.31,124170.077
1.6782265,0.821476,133333,142666.31,126666.31
1.6782265,0.824782,133333,142666.31,123338
1.6782265,0.828088,133333,142666.31,123338
1.6782265,0.831394,133333,142666.31,123338
1.6782265,0.8347,133333,142666.31,123338
1.6782265,0.838006,133333,142666.31,123338
1.6782265,0.841312,133333,142666.31,123338.02
1.6782265,0.844618,133333,142666.31,126666.31
1.6782265,0.847924,133333,142666.31,133066.31
1.6782265,0.85123,133333,142666.31,133066.31
1.6782265,0.854536,133333,142666.31,133066.31
1.6782265,0.857842,133333,142666.31,133066.31
1.6782265,0.861148,133333,142666.31,133066.31
1.6782265,0.864454,133333,142666.31,133066.31
1.6782265,0.86776,133333,142666.31,133066.31
1.6782265,0.871066,133333,142666.31,126666.31
1.6782265,0.874372,133333,142666.31,126666.31
1.6782265,0.877678,133333,142666.31,126666.31
1.6782265,0.880984,133333,142666.31,126666.31
1.6782265,0.88429,133333,142666.31,126666.31
1.6782265,0.887596,133333,142666.31,126666.31
1.6782265,0.890902,133333,142666.31,126666.31
1.6782265,0.894208,133333,142666.31,139466.31
1.6782265,0.897514,133333,142666.31,139466.31
1.6782265,0.90082,133333,142666.31,136266.31
1.6782265,0.904126,133333,142666.31,133066.31
1.6782265,0.907432,133333,143687.8964,130887.8964
1.6782265,0.910738,133333,142666.31,129866.31
1.6782265,0.914044,133333,142666.31,126666.31
1.6782265,0.91735,133333,142666.31,126666.31
1.6782265,0.920656,133333,142666.31,126666.31
1.6782265,0.923962,133333,142666.31,126666.31
1.6782265,0.927268,133333,142666.31,142666.31
1.6782265,0.930574,133333,142666.31,139466.31
1.6782265,0.93388,133333,142666.31,126666.31
1.6782265,0.937186,133333,142666.31,136266.31
1.6782265,0.940492,133333,149328,133328
1.6782265,0.943798,133333,142666.31,129866.31
1.6782265,0.947104,133333,142666.31,126666.31
1.6782265,0.95041,133333,142666.31,126666.31
1.6782265,0.953716,133333,142666.31,126666.31
1.6782265,0.957022,133333,142666.31,126666.31
